2015-11-05 07:47:31.362999, 42.0, 98.287957, 19.492352
2015-11-05 07:46:28.364000, 33.0, 98.281222, 19.49662
2015-11-05 07:45:26, 14.0, 98.278121, 19.501087
2015-11-05 07:43:28, 29.0, 98.273016, 19.508733
2015-11-05 07:42:26.384999, 13.0, 98.270484, 19.513497
2015-11-05 07:41:26.371000, 19.0, 98.268104, 19.518359
2015-11-05 07:39:27.378999, 14.0, 98.255706, 19.515565
2015-11-05 07:38:25, 17.0, 98.248004, 19.517528
2015-11-05 07:36:26, 14.0, 98.238303, 19.526232
2015-11-05 07:34:28, 17.0, 98.227483, 19.534634
2015-11-05 07:33:25.384000, 13.0, 98.221309, 19.537941
2015-11-05 07:31:28, 17.0, 98.210803, 19.543955
2015-11-05 07:30:27, 27.0, 98.206993, 19.543421
2015-11-05 07:29:25.391999, 26.0, 98.204307, 19.545802
2015-11-05 07:27:27, 20.0, 98.198473, 19.55133
2015-11-05 07:26:25.388000, 12.0, 98.192923, 19.554112
2015-11-05 07:25:08.395999, 26.0, 98.187337, 19.560291
2015-11-05 07:23:58.385999, 25.0, 98.178937, 19.56364
2015-11-05 07:22:49.381000, 36.0, 98.170655, 19.565372
2015-11-05 07:21:34, 21.0, 98.165916, 19.561446
2015-11-05 07:20:15, 19.0, 98.158539, 19.558561
2015-11-05 07:19:13.394999, 17.0, 98.154838, 19.559667
2015-11-05 07:17:14.404999, 16.0, 98.15289, 19.558524
2015-11-05 07:14:07.401999, 14.0, 98.15299, 19.558596
2015-11-05 07:12:11.405999, 32.0, 98.152826, 19.5585
2015-11-05 07:11:09.398000, 9.0, 98.151334, 19.554564
2015-11-05 07:09:04, 19.0, 98.143094, 19.546994
2015-11-05 07:08:04, 18.0, 98.139635, 19.54245
2015-11-05 07:07:02.397000, 49.0, 98.13873, 19.538825
2015-11-05 07:05:05, 16.0, 98.131242, 19.535384
2015-11-05 07:04:00.414000, 33.0, 98.127584, 19.535659
2015-11-05 07:02:59.401999, 26.0, 98.123212, 19.539509
2015-11-05 07:01:01.414999, 22.0, 98.114302, 19.537578
2015-11-05 07:00:00, 14.0, 98.111678, 19.535335
2015-11-05 06:57:58, 7.0, 98.101113, 19.535389
2015-11-05 06:56:58.407000, 19.0, 98.097038, 19.536574
2015-11-05 06:54:58.403000, 10.0, 98.095248, 19.528833
2015-11-05 06:53:57.421000, 21.0, 98.095016, 19.52365
2015-11-05 06:51:56.417000, 18.0, 98.082527, 19.514879
2015-11-05 06:50:56.423000, 23.0, 98.07675, 19.507522
2015-11-05 06:49:55.418999, 18.0, 98.071907, 19.504894
2015-11-05 06:48:55.415999, 20.0, 98.067244, 19.502212
2015-11-05 06:46:56.414999, 31.0, 98.05459, 19.493926
2015-11-05 06:44:56, 19.0, 98.045774, 19.487656
2015-11-05 06:43:54, 26.0, 98.04228, 19.486217
2015-11-05 06:42:03, 52.0, 98.031427, 19.482984
2015-11-05 06:40:57, 43.0, 98.027284, 19.475192
2015-11-05 06:39:56.476999, 43.0, 98.026529, 19.469179
2015-11-05 06:37:58.401000, 22.0, 98.02279, 19.458421
2015-11-05 06:36:42.403000, 18.0, 98.018661, 19.453332
2015-11-05 06:35:17.398999, 13.0, 98.013661, 19.450496
2015-11-05 06:34:12.403000, 14.0, 98.00825, 19.44903
2015-11-05 06:31:12.434000, 22.0, 98.006459, 19.449161
2015-11-05 06:29:09.441999, 12.0, 98.006275, 19.448324
2015-11-05 06:27:09.440999, 19.0, 98.005523, 19.44264
2015-11-05 06:25:09.427000, 16.0, 98.002293, 19.436102
2015-11-05 06:24:08.441999, 17.0, 97.998499, 19.436649
2015-11-05 06:22:10.434999, 29.0, 97.999413, 19.42096
2015-11-05 06:21:08.446000, 10.0, 97.993866, 19.421573
2015-11-05 06:20:08, 20.0, 97.986635, 19.424527
2015-11-05 06:19:08, 17.0, 97.980225, 19.424417
2015-11-05 06:17:10, 16.0, 97.974678, 19.418622
2015-11-05 06:15:08.440999, 12.0, 97.970865, 19.404497
2015-11-05 06:13:10, 17.0, 97.967735, 19.389232
2015-11-05 06:12:07.456000, 17.0, 97.964305, 19.384635
2015-11-05 06:10:07.444000, 18.0, 97.95651, 19.379694
2015-11-05 06:08:07.447999, 15.0, 97.946866, 19.390554
2015-11-05 06:06:07.454999, 15.0, 97.947703, 19.405353
2015-11-05 06:05:06.447999, 14.0, 97.952923, 19.410532
2015-11-05 06:03:07.446000, 21.0, 97.952996, 19.423353
2015-11-05 06:02:06.457000, 17.0, 97.95766, 19.428568
2015-11-05 06:01:04.457999, 8.0, 97.961028, 19.436036
2015-11-05 05:59:04.463000, 4.0, 97.96443, 19.442522
2015-11-05 05:58:03.473000, 9.0, 97.967217, 19.448592
2015-11-05 05:56:09, 4.0, 97.967784, 19.460924
2015-11-05 05:55:05.467000, 26.0, 97.967928, 19.466335
2015-11-05 05:53:05.466000, 26.0, 97.964415, 19.478959
2015-11-05 05:52:04.474999, 16.0, 97.962617, 19.484577
2015-11-05 05:50:04.469000, 18.0, 97.957888, 19.488547
2015-11-05 05:48:59, 11.0, 97.957402, 19.494454
2015-11-05 05:45:59, 34.0, 97.952155, 19.496139
2015-11-05 05:44:59, 46.0, 97.953706, 19.499318
2015-11-05 05:43:56.482000, 37.0, 97.951627, 19.498277
2015-11-05 05:42:55.470999, 34.0, 97.951178, 19.50036
2015-11-05 05:40:56.490000, 22.0, 97.94923, 19.505497
2015-11-05 05:38:55.473000, 23.0, 97.94768, 19.50977
2015-11-05 05:37:55.476999, 11.0, 97.944203, 19.513197
2015-11-05 05:35:58, 11.0, 97.938283, 19.517211
2015-11-05 05:34:55.503000, 18.0, 97.937799, 19.523422
2015-11-05 05:33:54.496000, 39.0, 97.935205, 19.526627
2015-11-05 05:32:53.484999, 21.0, 97.931685, 19.528716
2015-11-05 05:30:55.486999, 37.0, 97.92721, 19.528694
2015-11-05 05:29:54.483999, 23.0, 97.926026, 19.524323
2015-11-05 05:28:54.490000, 19.0, 97.922719, 19.522302
2015-11-05 05:26:54.489000, 22.0, 97.922294, 19.516256
2015-11-05 05:25:53.496999, 13.0, 97.923074, 19.512788
2015-11-05 05:24:52.486000, 18.0, 97.921572, 19.510509
2015-11-05 05:23:52, 16.0, 97.920243, 19.508032
2015-11-05 05:21:53, 13.0, 97.918727, 19.503562
2015-11-05 05:20:52, 15.0, 97.915125, 19.500237
2015-11-05 05:19:52, 25.0, 97.91089, 19.499391
2015-11-05 05:18:52, 29.0, 97.908275, 19.499262
2015-11-05 05:16:51.496000, 10.0, 97.906714, 19.498661
2015-11-05 05:14:52, 20.0, 97.906563, 19.498432
2015-11-05 05:13:51, 16.0, 97.905946, 19.498021
2015-11-05 05:11:52, 30.0, 97.905694, 19.498001
2015-11-05 05:09:53, 22.0, 97.905281, 19.498003
2015-11-05 05:08:51.509999, 12.0, 97.905312, 19.498198
2015-11-05 05:07:50.500000, 11.0, 97.905267, 19.498003
2015-11-05 05:06:49.494999, 12.0, 97.905357, 19.498193
2015-11-05 05:05:49, 20.0, 97.906306, 19.498573
2015-11-05 05:03:49, 17.0, 97.906482, 19.498745
2015-11-05 05:01:52, 32.0, 97.906648, 19.498473
2015-11-05 04:59:53.513000, 21.0, 97.906518, 19.49851
2015-11-05 04:58:52, 29.0, 97.907173, 19.499003
2015-11-05 04:57:51, 24.0, 97.90895, 19.499027
2015-11-05 04:55:49, 22.0, 97.913745, 19.499967
2015-11-05 04:53:56.517999, 49.0, 97.919229, 19.503576
2015-11-05 04:52:51.516999, 38.0, 97.918815, 19.506288
2015-11-05 04:51:49.530999, 24.0, 97.92038, 19.508717
2015-11-05 04:49:52.519000, 25.0, 97.923381, 19.514197
2015-11-05 04:47:55.526999, 38.0, 97.921731, 19.520669
2015-11-05 04:46:50.526999, 13.0, 97.923933, 19.522928
2015-11-05 04:45:47.516000, 17.0, 97.927397, 19.5274
2015-11-05 04:43:48, 17.0, 97.930272, 19.53034
2015-11-05 04:42:22, 41.0, 97.936372, 19.526916
2015-11-05 04:41:13.530999, 11.0, 97.937461, 19.520884
2015-11-05 04:39:06, 11.0, 97.9451, 19.514999
2015-11-05 04:37:10, 52.0, 97.949095, 19.510451
2015-11-05 04:35:58.538000, 51.0, 97.950783, 19.508048
2015-11-05 04:34:14.532999, 78.0, 97.948374, 19.502941
2015-11-05 04:32:49.530999, 46.0, 97.950665, 19.500354
2015-11-05 04:30:56.539000, 47.0, 97.951832, 19.497937
2015-11-05 04:28:53, 37.0, 97.957094, 19.496677
2015-11-05 04:27:46.539999, 19.0, 97.957072, 19.494146
2015-11-05 04:25:48, 31.0, 97.9572, 19.491021
2015-11-05 04:23:47.535000, 24.0, 97.957015, 19.491369
2015-11-05 04:22:45, 32.0, 97.957343, 19.49179
2015-11-05 04:20:56, 39.0, 97.958213, 19.490292
2015-11-05 04:19:04, 44.0, 97.957978, 19.49088
2015-11-05 04:17:46, 29.0, 97.957716, 19.491567
2015-11-05 04:16:44.551000, 33.0, 97.957117, 19.49147
2015-11-05 04:14:46.539999, 29.0, 97.957416, 19.491063
2015-11-05 04:12:46.552999, 26.0, 97.957291, 19.491126
2015-11-05 04:11:47, 46.0, 97.957209, 19.490679
2015-11-05 04:09:47, 34.0, 97.960296, 19.483385
2015-11-05 04:08:46.553999, 36.0, 97.962339, 19.483708
2015-11-05 04:06:43.542000, 37.0, 97.96531, 19.471465
2015-11-05 04:05:43, 18.0, 97.967918, 19.465851
2015-11-05 04:03:55.561000, 18.0, 97.967066, 19.45672
2015-11-05 04:02:42.556999, 13.0, 97.967342, 19.448674
2015-11-05 04:00:45, 18.0, 97.964619, 19.435094
2015-11-05 03:59:41.559000, 15.0, 97.960532, 19.43608
2015-11-05 03:57:45.561000, 10.0, 97.952835, 19.424813
2015-11-05 03:56:41.592999, 15.0, 97.95596, 19.418601
2015-11-05 03:54:44.473000, 13.0, 97.948725, 19.407262
2015-11-05 03:53:40.608000, 16.0, 97.947195, 19.403951
2015-11-05 03:50:41.571000, 12.0, 97.947254, 19.403835
2015-11-05 03:48:43.563999, 31.0, 97.94634, 19.403042
2015-11-05 03:47:42.569000, 10.0, 97.945429, 19.396559
2015-11-05 03:45:42.562000, 19.0, 97.951496, 19.384156
2015-11-05 03:44:40.576999, 28.0, 97.956941, 19.379391
2015-11-05 03:42:42, 43.0, 97.962574, 19.37473
2015-11-05 03:41:41, 19.0, 97.964289, 19.368227
2015-11-05 03:39:41, 14.0, 97.964155, 19.357034
2015-11-05 03:37:42.582999, 16.0, 97.963846, 19.343355
2015-11-05 03:35:39.578999, 11.0, 97.964808, 19.331089
2015-11-05 03:34:38.585999, 19.0, 97.965724, 19.324302
2015-11-05 03:32:39, 6.0, 97.963515, 19.311267
2015-11-05 03:31:37.630000, 12.0, 97.965158, 19.304713
2015-11-05 03:29:40.588999, 12.0, 97.965313, 19.303237
2015-11-05 03:28:39.585999, 14.0, 97.965852, 19.299848
2015-11-05 03:26:37.598999, 24.0, 97.964176, 19.293644
2015-11-05 03:24:36.578000, 23.0, 97.964446, 19.293377
2015-11-05 03:23:35.588999, 9.0, 97.96518, 19.297666
2015-11-05 03:21:37, 27.0, 97.967181, 19.302006
2015-11-05 03:19:35, 12.0, 97.967224, 19.302104
2015-11-05 03:16:34, 23.0, 97.96695, 19.302139
2015-11-05 03:16:15, 11.0, 97.966925, 19.302172
2015-11-04 08:52:05.881000, 6.0, 97.9675, 19.300229
2015-11-04 08:51:05.869999, 14.0, 97.967396, 19.300108
2015-11-04 08:49:06.865000, 8.0, 97.967416, 19.300254
2015-11-04 08:47:06.869999, 7.0, 97.967513, 19.30022
2015-11-04 08:45:05.871000, 19.0, 97.967329, 19.300175
2015-11-04 08:36:56, 17.0, 97.967489, 19.300245
2015-11-04 08:34:58, 47.0, 97.967094, 19.300234
2015-11-04 08:33:04.874000, 15.0, 97.967534, 19.300155
2015-11-04 08:31:13.884000, 50.0, 97.967045, 19.300181
2015-11-04 08:30:01.878000, 40.0, 97.967487, 19.300111
2015-11-04 08:27:57, 22.0, 97.967373, 19.300644
2015-11-04 08:24:55.869999, 17.0, 97.967291, 19.300237
2015-11-04 08:21:55.878999, 9.0, 97.967516, 19.30027
2015-11-04 08:20:54.905999, 8.0, 97.967417, 19.300167
2015-11-04 08:18:52.897000, 6.0, 97.967343, 19.300238
2015-11-04 08:16:53.915999, 19.0, 97.96756, 19.30014
2015-11-04 08:14:53.891000, 13.0, 97.967389, 19.300229
2015-11-04 08:12:54.904000, 7.0, 97.9674, 19.300124
2015-11-04 08:10:55.907999, 14.0, 97.967495, 19.300085
2015-11-04 08:09:56.905999, 13.0, 97.967477, 19.300224
2015-11-04 08:08:54.904999, 19.0, 97.967165, 19.300185
2015-11-04 08:07:51.885999, 10.0, 97.966958, 19.29985
2015-11-04 08:06:50.920000, 11.0, 97.966703, 19.299257
2015-11-04 08:04:52.897000, 24.0, 97.966011, 19.299354
2015-11-04 08:03:51.921000, 13.0, 97.96567, 19.299866
2015-11-04 08:02:50.898000, 9.0, 97.965799, 19.30041
2015-11-04 08:01:49.921000, 8.0, 97.966582, 19.3004
2015-11-04 08:00:49.921999, 6.0, 97.967162, 19.300497
2015-11-04 07:58:50.918999, 19.0, 97.967409, 19.300539
2015-11-04 07:56:53.924000, 17.0, 97.967528, 19.301172
2015-11-04 07:54:50.905999, 9.0, 97.965604, 19.300331
2015-11-04 07:53:49.918999, 18.0, 97.965564, 19.30218
2015-11-04 07:51:51.917999, 36.0, 97.969295, 19.30548
2015-11-04 07:50:49.917999, 17.0, 97.974203, 19.305181
2015-11-04 07:48:49.918999, 17.0, 97.974394, 19.306213
2015-11-04 07:46:49, 17.0, 97.965378, 19.30604
2015-11-04 07:45:49, 18.0, 97.965003, 19.304699
2015-11-04 07:43:44.917999, 9.0, 97.964836, 19.304857
2015-11-04 07:41:43.917000, 12.0, 97.964488, 19.306344
2015-11-04 07:40:42.931999, 5.0, 97.96375, 19.310333
2015-11-04 07:38:47, 14.0, 97.965513, 19.324375
2015-11-04 07:36:44.926000, 27.0, 97.965012, 19.337998
2015-11-04 07:35:42.928999, 17.0, 97.963726, 19.343395
2015-11-04 07:34:40, 15.0, 97.962011, 19.351611
2015-11-04 07:32:47, 28.0, 97.968139, 19.36603
2015-11-04 07:30:47, 43.0, 97.960337, 19.379558
2015-11-04 07:29:41.930999, 14.0, 97.965333, 19.385757
2015-11-04 07:27:44.944999, 15.0, 97.970763, 19.396849
2015-11-04 07:25:45.950000, 48.0, 97.972862, 19.41056
2015-11-04 07:24:42.947000, 36.0, 97.974552, 19.417848
2015-11-04 07:23:41.936000, 26.0, 97.975425, 19.422807
2015-11-04 07:21:41.950000, 22.0, 97.986295, 19.424503
2015-11-04 07:19:40.950999, 13.0, 97.999481, 19.419613
2015-11-04 07:17:46, 26.0, 97.998302, 19.433044
2015-11-04 07:16:43.948999, 48.0, 98.000932, 19.43676
2015-11-04 07:14:41.940999, 24.0, 98.004905, 19.44033
2015-11-04 07:13:40, 29.0, 98.00843, 19.443424
2015-11-04 07:12:39.951999, 19.0, 98.005497, 19.447278
2015-11-04 07:10:30.947000, 31.0, 98.016975, 19.450343
2015-11-04 07:09:21.957000, 28.0, 98.019016, 19.455121
2015-11-04 07:08:21, 19.0, 98.022905, 19.459071
2015-11-04 07:06:23.964999, 37.0, 98.02612, 19.469755
2015-11-04 07:05:20.953000, 14.0, 98.028223, 19.476526
2015-11-04 07:03:23, 17.0, 98.035386, 19.484359
2015-11-04 07:01:22.954999, 18.0, 98.046045, 19.487142
2015-11-04 07:00:22.947999, 23.0, 98.050879, 19.48991
2015-11-04 06:59:21, 37.0, 98.055268, 19.496196
2015-11-04 06:58:19, 15.0, 98.063602, 19.499929
2015-11-04 06:56:23, 26.0, 98.073831, 19.504133
2015-11-04 06:55:20.954999, 23.0, 98.07861, 19.510387
2015-11-04 06:53:22, 24.0, 98.089183, 19.520832
2015-11-04 06:51:22.961999, 35.0, 98.094786, 19.527126
2015-11-04 06:50:20.967999, 27.0, 98.09555, 19.533014
2015-11-04 06:49:19.959000, 14.0, 98.096465, 19.536173
2015-11-04 06:47:23, 18.0, 98.106909, 19.535379
2015-11-04 06:45:29, 24.0, 98.114464, 19.536917
2015-11-04 06:44:23, 24.0, 98.118197, 19.540548
2015-11-04 06:43:18.997999, 45.0, 98.123849, 19.539436
2015-11-04 06:42:17.963000, 14.0, 98.129024, 19.535751
2015-11-04 06:40:18.986999, 13.0, 98.138157, 19.536439
2015-11-04 06:39:15.966000, 10.0, 98.1389, 19.541573
2015-11-04 06:38:15.989000, 9.0, 98.141839, 19.544879
2015-11-04 06:37:15.996999, 13.0, 98.144263, 19.549197
2015-11-04 06:36:13.984999, 15.0, 98.145127, 19.549432
2015-11-04 06:13:51, 3.0, 98.152783, 19.558611
2015-11-04 06:13:26.990999, 9.0, 98.152734, 19.558538
2015-11-04 06:11:29.006999, 10.0, 98.152817, 19.558632
2015-11-04 06:09:30.009000, 13.0, 98.155006, 19.559929
2015-11-04 06:08:22.003999, 13.0, 98.159281, 19.55827
2015-11-04 06:07:20.003000, 19.0, 98.164375, 19.560402
2015-11-04 06:06:19.002000, 26.0, 98.167779, 19.565311
2015-11-04 06:05:12.003000, 27.0, 98.175133, 19.564672
2015-11-04 06:04:10.005000, 23.0, 98.18162, 19.563335
2015-11-04 06:03:10.006999, 18.0, 98.187402, 19.5599
2015-11-04 06:01:00, 25.0, 98.197205, 19.55103
2015-11-04 06:00:00.007999, 17.0, 98.203424, 19.551321
2015-11-04 05:58:59.020999, 14.0, 98.202988, 19.546213
2015-11-04 05:57:57.032999, 21.0, 98.205862, 19.542526
2015-11-04 05:56:56.019999, 19.0, 98.210075, 19.543238
2015-11-04 05:54:56.019000, 12.0, 98.220928, 19.539688
2015-11-04 05:52:57.017999, 17.0, 98.230165, 19.531218
2015-11-04 05:51:55.013000, 18.0, 98.236537, 19.527499
2015-11-04 05:49:55.022000, 12.0, 98.247329, 19.518756
2015-11-04 05:48:55.019000, 11.0, 98.252865, 19.516228
2015-11-04 05:47:55.007999, 12.0, 98.257588, 19.518234
2015-11-04 05:46:54.016000, 9.0, 98.26425, 19.517468
2015-11-04 05:45:54.009999, 15.0, 98.270034, 19.517197
2015-11-04 05:43:56.015000, 23.0, 98.273981, 19.505966
2015-11-04 05:41:54, 21.0, 98.282821, 19.495942
2015-11-04 05:40:53, 13.0, 98.288631, 19.490643
2015-11-04 05:39:53, 22.0, 98.292523, 19.485001
2015-11-04 05:37:55, 31.0, 98.294008, 19.472129
2015-11-04 05:36:52, 12.0, 98.297728, 19.466594
2015-11-04 05:34:58, 11.0, 98.300331, 19.461003
2015-11-04 05:32:55.032999, 36.0, 98.30192, 19.458174
2015-11-04 05:31:52.023000, 6.0, 98.303669, 19.453173
2015-11-04 05:30:50.019000, 8.0, 98.306253, 19.454835
2015-11-04 05:28:53, 10.0, 98.31248, 19.452095
2015-11-04 05:26:52.029000, 21.0, 98.31322, 19.453714
2015-11-04 05:24:50.025000, 13.0, 98.318918, 19.44607
2015-11-04 05:23:48, 19.0, 98.319063, 19.446031
2015-11-04 05:21:52.033999, 19.0, 98.321074, 19.443191
2015-11-04 05:19:49, 29.0, 98.327416, 19.439769
2015-11-04 05:17:52.033999, 46.0, 98.332483, 19.441856
2015-11-04 05:15:50.036000, 21.0, 98.336256, 19.438997
2015-11-04 05:14:49.042999, 8.0, 98.340584, 19.442677
2015-11-04 05:12:53, 10.0, 98.345174, 19.441237
2015-11-04 05:10:53, 12.0, 98.354555, 19.438298
2015-11-04 05:09:48, 29.0, 98.359957, 19.438571
2015-11-04 05:07:56, 52.0, 98.372752, 19.43655
2015-11-04 05:05:50.032000, 22.0, 98.389201, 19.435027
2015-11-04 05:03:48.053999, 15.0, 98.398743, 19.425703
2015-11-04 05:01:50.051000, 42.0, 98.410177, 19.419102
2015-11-04 05:00:47.049999, 22.0, 98.414436, 19.413501
2015-11-04 04:58:48.046000, 25.0, 98.415494, 19.400894
2015-11-04 04:57:47.048000, 12.0, 98.418828, 19.393835
2015-11-04 04:56:45.046000, 13.0, 98.425099, 19.388024
2015-11-04 04:54:47.048000, 15.0, 98.429685, 19.372651
2015-11-04 04:53:47.046999, 7.0, 98.426341, 19.367205
2015-11-04 04:52:46, 15.0, 98.426154, 19.360356
2015-11-04 04:50:46, 6.0, 98.431472, 19.348491
2015-11-04 04:48:45.059000, 19.0, 98.434935, 19.354663
2015-11-04 04:47:44, 8.0, 98.437367, 19.355256
2015-11-04 04:47:36, 4.0, 98.43734, 19.355399
2015-11-03 09:34:23, 16.0, 98.444822, 19.35822
2015-11-03 09:30:18.418999, 13.0, 98.444765, 19.358067
2015-11-03 09:28:14.430999, 9.0, 98.444582, 19.357874
2015-11-03 09:26:14.420000, 14.0, 98.444109, 19.35723
2015-11-03 09:25:13.440000, 9.0, 98.444468, 19.357852
2015-11-03 09:23:14.427000, 19.0, 98.444734, 19.358214
2015-11-03 09:21:13.434000, 18.0, 98.445128, 19.359223
2015-11-03 09:20:11.431999, 6.0, 98.445393, 19.359375
2015-11-03 09:18:12.430000, 9.0, 98.445231, 19.359213
2015-11-03 09:17:12, 12.0, 98.444375, 19.359059
2015-11-03 09:16:11.438999, 14.0, 98.443847, 19.358827
2015-11-03 09:14:12, 20.0, 98.442545, 19.359404
2015-11-03 09:12:44.434999, 31.0, 98.442323, 19.359469
2015-11-03 09:11:13.440000, 11.0, 98.442482, 19.359601
2015-11-03 09:10:10.441999, 12.0, 98.44241, 19.359456
2015-11-03 09:09:06, 4.0, 98.441845, 19.359961
2015-11-03 08:15:41, 55.0, 98.620473, 19.276333
2015-11-03 08:14:05, 54.0, 98.62709, 19.270552
2015-11-03 08:12:59, 56.0, 98.635173, 19.264648
2015-11-03 08:08:19, 55.0, 98.640986, 19.252813
2015-11-03 07:43:36, 77.0, 98.67052, 19.213882
2015-11-03 07:33:34, 32.0, 98.670628, 19.208304
2015-11-03 07:32:28, 37.0, 98.670635, 19.208461
2015-11-03 07:31:56, 41.0, 98.670617, 19.208525
2015-11-03 07:30:51.516999, 24.0, 98.670712, 19.208201
2015-11-03 07:29:14, 66.0, 98.670609, 19.208481
2015-11-03 07:27:07, 39.0, 98.670591, 19.208279
2015-11-03 07:25:55, 47.0, 98.670597, 19.208484
2015-11-03 07:07:39, 101.0, 98.708276, 19.127438
2015-11-03 07:06:03, 54.0, 98.710138, 19.121538
2015-11-03 07:04:12, 45.0, 98.71872, 19.119138
2015-11-03 07:02:57, 33.0, 98.725773, 19.118126
2015-11-03 07:01:19, 75.0, 98.736791, 19.119519
2015-11-03 06:59:36, 53.0, 98.735966, 19.124164
2015-11-03 06:44:34, 50.0, 98.821716, 19.104871
2015-11-03 06:43:00, 57.0, 98.83462, 19.105025
2015-11-03 06:41:30, 43.0, 98.843632, 19.099109
2015-11-03 06:39:36, 42.0, 98.861117, 19.092462
2015-11-03 06:38:36, 46.0, 98.866149, 19.090271
2015-11-03 06:36:42, 69.0, 98.882761, 19.093495
2015-11-03 06:35:40, 66.0, 98.889456, 19.088495
2015-11-03 06:34:11, 43.0, 98.901365, 19.087515
2015-11-03 06:27:08, 43.0, 98.945419, 19.032228
2015-11-03 06:25:29, 52.0, 98.944443, 19.012237
2015-11-03 06:15:42.572999, 35.0, 98.944269, 18.949718
2015-11-03 06:09:49.572999, 25.0, 98.946314, 18.911666
2015-11-03 06:08:37.585999, 24.0, 98.948866, 18.905495
2015-11-03 06:07:03.592000, 18.0, 98.953924, 18.890716
2015-11-03 06:05:28.591000, 46.0, 98.962688, 18.87372
2015-11-03 06:03:28.575999, 43.0, 98.967735, 18.855067
2015-11-03 06:02:03, 4.0, 98.967925, 18.854791
2015-11-03 06:01:02.579999, 14.0, 98.967862, 18.854897
2015-11-03 06:00:02.584000, 9.0, 98.968093, 18.854929
2015-11-03 05:59:02, 9.0, 98.967832, 18.854883
2015-11-03 05:58:01, 18.0, 98.968007, 18.854906
2015-11-03 05:56:02, 10.0, 98.968022, 18.855027
2015-11-03 05:54:03, 17.0, 98.968646, 18.853118
2015-11-03 05:53:02.559999, 16.0, 98.971772, 18.844958
2015-11-03 05:52:01.595999, 13.0, 98.97425, 18.839632
2015-11-03 05:50:01.578000, 10.0, 98.982875, 18.843203
